sheno,wave,timetreat,control,cashtreat,equiptreat,realfinalprofit,treatment,treatment_group
160300106,3,0,TRUE,0,0,16.457773208618164,0,Control
160300106,5,0,TRUE,0,0,210.94522094726563,0,Control
160300106,4,0,TRUE,0,0,418.1593017578125,0,Control
160300106,2,0,TRUE,0,0,36.519439697265625,0,Control
160300108,5,3,FALSE,0,1,65.9203872680664,1,In-kind
160300108,3,1,FALSE,0,1,19.749326705932617,1,In-kind
160300108,6,4,FALSE,0,1,52.27682113647461,1,In-kind
160300108,4,2,FALSE,0,1,95.82817840576172,1,In-kind
160300108,2,0,FALSE,0,1,18.259719848632813,1,In-kind
160300109,2,0,TRUE,0,0,9.129859924316406,0,Control
160300109,4,0,TRUE,0,0,21.779130935668945,0,Control
160300109,6,0,TRUE,0,0,28.149057388305664,0,Control
160300109,3,0,TRUE,0,0,8.228886604309082,0,Control
160300109,5,0,TRUE,0,0,26.368152618408203,0,Control
160300110,3,0,TRUE,0,0,41.144432067871094,0,Control
160300110,5,0,TRUE,0,0,43.946922302246094,0,Control
160300110,4,0,TRUE,0,0,43.55826187133789,0,Control
160300110,6,0,TRUE,0,0,80.4258804321289,0,Control
160300110,2,0,TRUE,0,0,18.259719848632813,0,Control
160300112,6,0,TRUE,0,0,40.21294021606445,0,Control
160300112,5,0,TRUE,0,0,70.31507873535156,0,Control
160300112,3,0,TRUE,0,0,41.144432067871094,0,Control
160300112,4,0,TRUE,0,0,26.13495635986328,0,Control
160300112,2,0,TRUE,0,0,45.649295806884766,0,Control
160300113,2,0,TRUE,0,0,91.29859161376953,0,Control
160300113,3,0,TRUE,0,0,164.57772827148438,0,Control
160300113,4,0,TRUE,0,0,43.55826187133789,0,Control
160300113,5,0,TRUE,0,0,43.946922302246094,0,Control
160300113,6,0,TRUE,0,0,48.25552749633789,0,Control
160300114,3,0,TRUE,0,0,123.43329620361328,0,Control
160300114,4,0,TRUE,0,0,104.53982543945313,0,Control
160300114,2,0,TRUE,0,0,41.08436584472656,0,Control
160300114,5,0,TRUE,0,0,26.368152618408203,0,Control
160300114,6,0,TRUE,0,0,0,0,Control
160300115,3,1,FALSE,0,1,32.91554641723633,1,In-kind
160300115,5,3,FALSE,0,1,35.15753936767578,1,In-kind
160300115,4,2,FALSE,0,1,17.42330551147461,1,In-kind
160300115,2,0,FALSE,0,1,36.519439697265625,1,In-kind
160300115,6,4,FALSE,0,1,24.127763748168945,1,In-kind
160300701,2,0,FALSE,0,1,13.694788932800293,1,In-kind
160300701,3,1,FALSE,0,1,16.457773208618164,1,In-kind
160300701,5,3,FALSE,0,1,87.89384460449219,1,In-kind
160300701,4,2,FALSE,0,1,43.55826187133789,1,In-kind
160300701,6,4,FALSE,0,1,24.127763748168945,1,In-kind
160300702,6,0,TRUE,0,0,96.51105499267578,0,Control
160300702,4,0,TRUE,0,0,304.9078369140625,0,Control
160300702,5,0,TRUE,0,0,87.89384460449219,0,Control
160300702,3,0,TRUE,0,0,82.28886413574219,0,Control
160300702,2,0,TRUE,0,0,73.03887939453125,0,Control
160300703,6,0,TRUE,0,0,40.21294021606445,0,Control
160300703,5,0,TRUE,0,0,17.57876968383789,0,Control
160300703,4,0,TRUE,0,0,8.711652755737305,0,Control
160300703,3,0,TRUE,0,0,16.457773208618164,0,Control
160300703,2,0,TRUE,0,0,4.564929962158203,0,Control
160300707,6,0,TRUE,0,0,20.106470108032227,0,Control
160300707,5,0,TRUE,0,0,33.399662017822266,0,Control
160300707,4,0,TRUE,0,0,56.62574005126953,0,Control
160300707,3,0,TRUE,0,0,26.33243751525879,0,Control
160300707,2,0,TRUE,0,0,11.868817329406738,0,Control
160300708,2,0,TRUE,0,0,219.1166229248047,0,Control
160300708,4,0,TRUE,0,0,130.67478942871094,0,Control
160300708,6,0,TRUE,0,0,120.6388168334961,0,Control
160300708,3,0,TRUE,0,0,246.86659240722656,0,Control
160300708,5,0,TRUE,0,0,175.78768920898438,0,Control
160300709,3,0,TRUE,0,0,164.57772827148438,0,Control
160300709,5,0,TRUE,0,0,43.946922302246094,0,Control
160300709,6,0,TRUE,0,0,241.2776336669922,0,Control
160300709,2,0,TRUE,0,0,182.59718322753906,0,Control
160300709,4,0,TRUE,0,0,87.11652374267578,0,Control
160300711,4,0,TRUE,0,0,87.11652374267578,0,Control
160300711,5,0,TRUE,0,0,17.57876968383789,0,Control
160300711,6,0,TRUE,0,0,32.17034912109375,0,Control
160300711,3,0,TRUE,0,0,8.228886604309082,0,Control
160300711,2,0,TRUE,0,0,4.564929962158203,0,Control
160300712,6,0,TRUE,0,0,28.149057388305664,0,Control
160300712,2,0,TRUE,0,0,18.259719848632813,0,Control
160300712,3,0,TRUE,0,0,20.572216033935547,0,Control
160300712,4,0,TRUE,0,0,43.55826187133789,0,Control
160300712,5,0,TRUE,0,0,5.273630619049072,0,Control
160402601,4,0,TRUE,0,0,130.67478942871094,0,Control
160402601,5,0,TRUE,0,0,43.946922302246094,0,Control
160402601,6,0,TRUE,0,0,80.4258804321289,0,Control
160402601,3,0,TRUE,0,0,164.57772827148438,0,Control
160402601,2,0,TRUE,0,0,273.8957824707031,0,Control
160402603,3,0,TRUE,0,0,4.114443302154541,0,Control
160402603,6,0,TRUE,0,0,24.127763748168945,0,Control
160402603,4,0,TRUE,0,0,4.355826377868652,0,Control
160402603,2,0,TRUE,0,0,3.6519436836242676,0,Control
160402603,5,0,TRUE,0,0,8.789384841918945,0,Control
160402604,6,0,TRUE,0,0,NA,0,Control
160402604,2,0,TRUE,0,0,91.29859161376953,0,Control
160402604,5,0,TRUE,0,0,110.74624633789063,0,Control
160402604,3,0,TRUE,0,0,70.76842498779297,0,Control
160402604,4,0,TRUE,0,0,78.40486907958984,0,Control
160402607,3,0,TRUE,0,0,NA,0,Control
160402607,2,0,TRUE,0,0,246.50621032714844,0,Control
160402607,4,0,TRUE,0,0,NA,0,Control
160402607,5,0,TRUE,0,0,NA,0,Control
160402607,6,0,TRUE,0,0,NA,0,Control
160402608,5,0,TRUE,0,0,NA,0,Control
160402608,3,0,TRUE,0,0,NA,0,Control
160402608,6,0,TRUE,0,0,NA,0,Control
160402608,4,0,TRUE,0,0,NA,0,Control
160402608,2,0,TRUE,0,0,456.49298095703125,0,Control
160402609,4,2,FALSE,0,1,52.26991271972656,1,In-kind
160402609,5,3,FALSE,0,1,26.368152618408203,1,In-kind
160402609,6,4,FALSE,0,1,32.17034912109375,1,In-kind
160402609,3,1,FALSE,0,1,24.68665885925293,1,In-kind
160402609,2,0,FALSE,0,1,45.649295806884766,1,In-kind
160402610,6,4,FALSE,0,1,120.6388168334961,1,In-kind
160402610,2,0,FALSE,0,1,0,1,In-kind
160402610,5,3,FALSE,0,1,0,1,In-kind
160402610,4,2,FALSE,0,1,69.69322204589844,1,In-kind
160402610,3,1,FALSE,0,1,90.51775360107422,1,In-kind
160402611,2,0,TRUE,0,0,91.29859161376953,0,Control
160402611,3,0,TRUE,0,0,82.28886413574219,0,Control
160402611,6,0,TRUE,0,0,160.8517608642578,0,Control
160402611,4,0,TRUE,0,0,NA,0,Control
160402611,5,0,TRUE,0,0,NA,0,Control
160402613,6,4,FALSE,1,0,76.40457916259766,1,Cash
160402613,5,3,FALSE,1,0,70.31507873535156,1,Cash
160402613,4,2,FALSE,1,0,74.049041748046875,1,Cash
160402613,3,1,FALSE,1,0,28.801103591918945,1,Cash
160402613,2,0,FALSE,1,0,45.649295806884766,1,Cash
160402614,2,0,TRUE,0,0,45.649295806884766,0,Control
160402614,5,0,TRUE,0,0,58.00993728637695,0,Control
160402614,6,0,TRUE,0,0,NA,0,Control
160402614,3,0,TRUE,0,0,46.9046516418457,0,Control
160402614,4,0,TRUE,0,0,40.944766998291016,0,Control
160402616,6,0,TRUE,0,0,32.17034912109375,0,Control
160402616,4,0,TRUE,0,0,39.20243453979492,0,Control
160402616,5,0,TRUE,0,0,13.184076309204102,0,Control
160402616,2,0,TRUE,0,0,0,0,Control
160402616,3,0,TRUE,0,0,17.280662536621094,0,Control
160402617,5,0,TRUE,0,0,219.734619140625,0,Control
160402617,6,0,TRUE,0,0,241.2776336669922,0,Control
160402617,4,0,TRUE,0,0,226.50296020507813,0,Control
160402617,3,0,TRUE,0,0,246.86659240722656,0,Control
160402617,2,0,TRUE,0,0,1825.971923828125,0,Control
160402619,4,2,FALSE,0,1,20.90796661376953,1,In-kind
160402619,6,4,FALSE,0,1,16.085174560546875,1,In-kind
160402619,2,0,FALSE,0,1,9.129859924316406,1,In-kind
160402619,5,3,FALSE,0,1,17.57876968383789,1,In-kind
160402619,3,1,FALSE,0,1,20.572216033935547,1,In-kind
160500501,3,1,FALSE,0,1,13.166218757629395,1,In-kind
160500501,4,2,FALSE,0,1,52.26991271972656,1,In-kind
160500501,6,4,FALSE,0,1,0,1,In-kind
160500501,5,3,FALSE,0,1,0,1,In-kind
160500501,2,0,FALSE,0,1,36.519439697265625,1,In-kind
160500502,5,0,TRUE,0,0,52.736305236816406,0,Control
160500502,2,0,TRUE,0,0,36.519439697265625,0,Control
160500502,3,0,TRUE,0,0,NA,0,Control
160500502,4,0,TRUE,0,0,26.13495635986328,0,Control
160500502,6,0,TRUE,0,0,24.127763748168945,0,Control
160500506,5,0,TRUE,0,0,92.28853607177734,0,Control
160500506,2,0,TRUE,0,0,109.55831146240234,0,Control
160500506,3,0,TRUE,0,0,111.0899658203125,0,Control
160500506,6,0,TRUE,0,0,96.51105499267578,0,Control
160500506,4,0,TRUE,0,0,191.65635681152344,0,Control
160500507,3,1,FALSE,0,1,16.457773208618164,1,In-kind
160500507,5,3,FALSE,0,1,43.946922302246094,1,In-kind
160500507,4,2,FALSE,0,1,34.84661102294922,1,In-kind
160500507,6,4,FALSE,0,1,80.4258804321289,1,In-kind
160500507,2,0,FALSE,0,1,9.129859924316406,1,In-kind
160500509,3,1,FALSE,1,0,32.91554641723633,1,Cash
160500509,5,3,FALSE,1,0,17.57876968383789,1,Cash
160500509,6,4,FALSE,1,0,24.127763748168945,1,Cash
160500509,2,0,FALSE,1,0,27.389577865600586,1,Cash
160500509,4,2,FALSE,1,0,43.55826187133789,1,Cash
160502701,4,0,TRUE,0,0,34.84661102294922,0,Control
160502701,3,0,TRUE,0,0,19.749326705932617,0,Control
160502701,5,0,TRUE,0,0,26.368152618408203,0,Control
160502701,6,0,TRUE,0,0,16.085174560546875,0,Control
160502701,2,0,TRUE,0,0,36.519439697265625,0,Control
160502703,4,0,TRUE,0,0,104.53982543945313,0,Control
160502703,3,0,TRUE,0,0,61.71664810180664,0,Control
160502703,2,0,TRUE,0,0,36.519439697265625,0,Control
160502703,5,0,TRUE,0,0,30.762845993041992,0,Control
160502703,6,0,TRUE,0,0,51.47256088256836,0,Control
160502704,2,0,FALSE,0,1,18.259719848632813,1,In-kind
160502704,3,1,FALSE,0,1,0,1,In-kind
160502704,6,4,FALSE,0,1,20.106470108032227,1,In-kind
160502704,4,2,FALSE,0,1,26.13495635986328,1,In-kind
160502704,5,3,FALSE,0,1,17.57876968383789,1,In-kind
160502707,5,3,FALSE,1,0,61.525691986083984,1,Cash
160502707,2,0,FALSE,1,0,27.389577865600586,1,Cash
160502707,3,1,FALSE,1,0,41.144432067871094,1,Cash
160502707,4,2,FALSE,1,0,26.13495635986328,1,Cash
160502707,6,4,FALSE,1,0,64.3406982421875,1,Cash
160600701,3,0,TRUE,0,0,82.28886413574219,0,Control
160600701,6,0,TRUE,0,0,NA,0,Control
160600701,4,0,TRUE,0,0,NA,0,Control
160600701,2,0,TRUE,0,0,91.29859161376953,0,Control
160600701,5,0,TRUE,0,0,NA,0,Control
160600704,4,2,FALSE,1,0,104.53982543945313,1,Cash
160600704,5,3,FALSE,1,0,149.41954040527344,1,Cash
160600704,6,4,FALSE,1,0,160.8517608642578,1,Cash
160600704,3,1,FALSE,1,0,98.74663543701172,1,Cash
160600704,2,0,FALSE,1,0,109.55831146240234,1,Cash
160600705,4,0,TRUE,0,0,43.55826187133789,0,Control
160600705,2,0,TRUE,0,0,45.649295806884766,0,Control
160600705,5,0,TRUE,0,0,52.736305236816406,0,Control
160600705,6,0,TRUE,0,0,24.127763748168945,0,Control
160600705,3,0,TRUE,0,0,52.66487503051758,0,Control
160600706,2,0,TRUE,0,0,6.390901565551758,0,Control
160600706,3,0,TRUE,0,0,82.28886413574219,0,Control
160600706,5,0,TRUE,0,0,105.47261047363281,0,Control
160600706,6,0,TRUE,0,0,120.6388168334961,0,Control
160600706,4,0,TRUE,0,0,17.42330551147461,0,Control
160600707,5,0,TRUE,0,0,NA,0,Control
160600707,3,0,TRUE,0,0,65.83109283447266,0,Control
160600707,2,0,TRUE,0,0,36.519439697265625,0,Control
160600707,4,0,TRUE,0,0,126.31896209716797,0,Control
160600707,6,0,TRUE,0,0,0,0,Control
160600710,2,0,TRUE,0,0,182.59718322753906,0,Control
160600710,4,0,TRUE,0,0,174.23304748535156,0,Control
160600710,3,0,TRUE,0,0,82.28886413574219,0,Control
160600710,6,0,TRUE,0,0,160.8517608642578,0,Control
160600710,5,0,TRUE,0,0,131.8407745361328,0,Control
160600712,3,0,TRUE,0,0,25.50954818725586,0,Control
160600712,5,0,TRUE,0,0,30.762845993041992,0,Control
160600712,4,0,TRUE,0,0,17.42330551147461,0,Control
160600712,6,0,TRUE,0,0,8.0425872802734375,0,Control
160600712,2,0,TRUE,0,0,10.955831527709961,0,Control
160601103,3,1,FALSE,1,0,82.28886413574219,1,Cash
160601103,6,4,FALSE,1,0,80.4258804321289,1,Cash
160601103,2,0,FALSE,1,0,NA,1,Cash
160601103,5,3,FALSE,1,0,NA,1,Cash
160601103,4,2,FALSE,1,0,NA,1,Cash
160601105,3,1,FALSE,0,1,41.144432067871094,1,In-kind
160601105,4,2,FALSE,0,1,6.9693217277526855,1,In-kind
160601105,5,3,FALSE,0,1,0,1,In-kind
160601105,2,0,FALSE,0,1,0,1,In-kind
160601105,6,4,FALSE,0,1,48.25552749633789,1,In-kind
160601108,2,0,TRUE,0,0,73.03887939453125,0,Control
160601108,3,0,TRUE,0,0,123.43329620361328,0,Control
160601108,6,0,TRUE,0,0,160.8517608642578,0,Control
160601108,4,0,TRUE,0,0,304.9078369140625,0,Control
160601108,5,0,TRUE,0,0,351.57537841796875,0,Control
160601110,4,0,TRUE,0,0,139.38644409179688,0,Control
160601110,5,0,TRUE,0,0,175.78768920898438,0,Control
160601110,3,0,TRUE,0,0,288.0110168457031,0,Control
160601110,6,0,TRUE,0,0,NA,0,Control
160601110,2,0,TRUE,0,0,82.168731689453125,0,Control
160601111,3,1,FALSE,0,1,NA,1,In-kind
160601111,6,4,FALSE,0,1,NA,1,In-kind
160601111,2,0,FALSE,0,1,NA,1,In-kind
160601111,4,2,FALSE,0,1,NA,1,In-kind
160601111,5,3,FALSE,0,1,NA,1,In-kind
300100201,3,0,TRUE,0,0,49.37331771850586,0,Control
300100201,6,0,TRUE,0,0,12.86814022064209,0,Control
300100201,2,0,TRUE,0,0,91.29859161376953,0,Control
300100201,4,0,TRUE,0,0,26.13495635986328,0,Control
300100201,5,0,TRUE,0,0,26.368152618408203,0,Control
300100202,3,0,TRUE,0,0,148.1199493408203,0,Control
300100202,5,0,TRUE,0,0,NA,0,Control
300100202,6,0,TRUE,0,0,NA,0,Control
300100202,2,0,TRUE,0,0,118.68817138671875,0,Control
300100202,4,0,TRUE,0,0,NA,0,Control
300100203,3,0,TRUE,0,0,230.40882873535156,0,Control
300100203,2,0,TRUE,0,0,219.1166229248047,0,Control
300100203,5,0,TRUE,0,0,351.57537841796875,0,Control
300100203,4,0,TRUE,0,0,322.3311462402344,0,Control
300100203,6,0,TRUE,0,0,361.91644287109375,0,Control
300100206,5,0,TRUE,0,0,26.368152618408203,0,Control
300100206,6,0,TRUE,0,0,24.127763748168945,0,Control
300100206,2,0,TRUE,0,0,127.81803131103516,0,Control
300100206,3,0,TRUE,0,0,74.05997467041016,0,Control
300100206,4,0,TRUE,0,0,106.28215789794922,0,Control
300100701,5,0,TRUE,0,0,NA,0,Control
300100701,3,0,TRUE,0,0,NA,0,Control
300100701,4,0,TRUE,0,0,NA,0,Control
300100701,6,0,TRUE,0,0,NA,0,Control
300100701,2,0,TRUE,0,0,18.259719848632813,0,Control
300100702,5,3,FALSE,1,0,57.13100051879883,1,Cash
300100702,4,2,FALSE,1,0,52.26991271972656,1,Cash
300100702,2,0,FALSE,1,0,17.34673309326172,1,Cash
300100702,3,1,FALSE,1,0,6.583109378814697,1,Cash
300100702,6,4,FALSE,1,0,33.77886962890625,1,Cash
300100703,5,0,TRUE,0,0,140.63015747070313,0,Control
300100703,4,0,TRUE,0,0,NA,0,Control
300100703,3,0,TRUE,0,0,164.57772827148438,0,Control
300100703,2,0,TRUE,0,0,1357.610107421875,0,Control
300100703,6,0,TRUE,0,0,32.17034912109375,0,Control
300100704,6,0,TRUE,0,0,80.4258804321289,0,Control
300100704,2,0,TRUE,0,0,91.29859161376953,0,Control
300100704,4,0,TRUE,0,0,NA,0,Control
300100704,3,0,TRUE,0,0,NA,0,Control
300100704,5,0,TRUE,0,0,158.20892333984375,0,Control
300100705,4,2,FALSE,0,1,243.92626953125,1,In-kind
300100705,3,1,FALSE,0,1,NA,1,In-kind
300100705,6,4,FALSE,0,1,241.2776336669922,1,In-kind
300100705,5,3,FALSE,0,1,342.7859802246094,1,In-kind
300100705,2,0,FALSE,0,1,365.1943664550781,1,In-kind
300100706,6,0,TRUE,0,0,201.064697265625,0,Control
300100706,5,0,TRUE,0,0,219.734619140625,0,Control
300100706,3,0,TRUE,0,0,NA,0,Control
300100706,4,0,TRUE,0,0,174.23304748535156,0,Control
300100706,2,0,TRUE,0,0,91.29859161376953,0,Control
300100708,4,2,FALSE,1,0,130.67478942871094,1,Cash
300100708,5,3,FALSE,1,0,158.20892333984375,1,Cash
300100708,6,4,FALSE,1,0,112.59622955322266,1,Cash
300100708,2,0,FALSE,1,0,22.824647903442383,1,Cash
300100708,3,1,FALSE,1,0,64.18531799316406,1,Cash
300100709,4,2,FALSE,1,0,174.23304748535156,1,Cash
300100709,6,4,FALSE,1,0,0,1,Cash
300100709,3,1,FALSE,1,0,452.5887451171875,1,Cash
300100709,2,0,FALSE,1,0,27.389577865600586,1,Cash
300100709,5,3,FALSE,1,0,NA,1,Cash
300100710,2,0,TRUE,0,0,17.34673309326172,0,Control
300100710,6,0,TRUE,0,0,0,0,Control
300100710,3,0,TRUE,0,0,24.68665885925293,0,Control
300100710,4,0,TRUE,0,0,43.55826187133789,0,Control
300100710,5,0,TRUE,0,0,0,0,Control
300101101,6,4,FALSE,1,0,36.19164276123047,1,Cash
300101101,5,3,FALSE,1,0,0,1,Cash
300101101,2,0,FALSE,1,0,NA,1,Cash
300101101,4,2,FALSE,1,0,0,1,Cash
300101101,3,1,FALSE,1,0,49.37331771850586,1,Cash
300101104,5,0,TRUE,0,0,0,0,Control
300101104,4,0,TRUE,0,0,0,0,Control
300101104,2,0,TRUE,0,0,255.6360626220703,0,Control
300101104,6,0,TRUE,0,0,32.17034912109375,0,Control
300101104,3,0,TRUE,0,0,20.572216033935547,0,Control
300101105,5,0,TRUE,0,0,118.65669250488281,0,Control
300101105,2,0,TRUE,0,0,9.129859924316406,0,Control
300101105,6,0,TRUE,0,0,38.60441970825195,0,Control
300101105,3,0,TRUE,0,0,189.26438903808594,0,Control
300101105,4,0,TRUE,0,0,87.11652374267578,0,Control
300101107,5,0,TRUE,0,0,175.78768920898438,0,Control
300101107,3,0,TRUE,0,0,123.43329620361328,0,Control
300101107,2,0,TRUE,0,0,73.03887939453125,0,Control
300101107,6,0,TRUE,0,0,402.12939453125,0,Control
300101107,4,0,TRUE,0,0,52.26991271972656,0,Control
300103402,6,0,TRUE,0,0,NA,0,Control
300103402,3,0,TRUE,0,0,NA,0,Control
300103402,2,0,TRUE,0,0,136.94789123535156,0,Control
300103402,4,0,TRUE,0,0,NA,0,Control
300103402,5,0,TRUE,0,0,NA,0,Control
300103403,4,2,FALSE,0,1,696.93218994140625,1,In-kind
300103403,5,3,FALSE,0,1,26.368152618408203,1,In-kind
300103403,6,4,FALSE,0,1,NA,1,In-kind
300103403,3,1,FALSE,0,1,123.43329620361328,1,In-kind
300103403,2,0,FALSE,0,1,547.79156494140625,1,In-kind
300103404,6,4,FALSE,1,0,64.3406982421875,1,Cash
300103404,2,0,FALSE,1,0,18.259719848632813,1,Cash
300103404,5,3,FALSE,1,0,21.973461151123047,1,Cash
300103404,3,1,FALSE,1,0,8.228886604309082,1,Cash
300103404,4,2,FALSE,1,0,20.90796661376953,1,Cash
300103408,2,0,FALSE,0,1,36.519439697265625,1,In-kind
300103408,3,1,FALSE,0,1,123.43329620361328,1,In-kind
300103408,4,2,FALSE,0,1,130.67478942871094,1,In-kind
300103408,6,4,FALSE,0,1,140.7452850341797,1,In-kind
300103408,5,3,FALSE,0,1,114.26200103759766,1,In-kind
300105902,6,0,TRUE,0,0,16.085174560546875,0,Control
300105902,2,0,TRUE,0,0,27.389577865600586,0,Control
300105902,5,0,TRUE,0,0,8.789384841918945,0,Control
300105902,4,0,TRUE,0,0,17.42330551147461,0,Control
300105902,3,0,TRUE,0,0,32.91554641723633,0,Control
300105903,6,0,TRUE,0,0,160.8517608642578,0,Control
300105903,5,0,TRUE,0,0,17.57876968383789,0,Control
300105903,3,0,TRUE,0,0,12.343329429626465,0,Control
300105903,4,0,TRUE,0,0,69.69322204589844,0,Control
300105903,2,0,TRUE,0,0,27.389577865600586,0,Control
300105904,4,0,TRUE,0,0,87.11652374267578,0,Control
300105904,6,0,TRUE,0,0,40.21294021606445,0,Control
300105904,5,0,TRUE,0,0,74.70977020263672,0,Control
300105904,2,0,TRUE,0,0,91.29859161376953,0,Control
300105904,3,0,TRUE,0,0,123.43329620361328,0,Control
300105905,5,0,TRUE,0,0,0,0,Control
300105905,6,0,TRUE,0,0,0,0,Control
300105905,3,0,TRUE,0,0,0,0,Control
300105905,4,0,TRUE,0,0,17.42330551147461,0,Control
300105905,2,0,TRUE,0,0,10.955831527709961,0,Control
300105906,6,0,TRUE,0,0,48.25552749633789,0,Control
300105906,2,0,TRUE,0,0,15.520761489868164,0,Control
300105906,4,0,TRUE,0,0,40.50918197631836,0,Control
300105906,3,0,TRUE,0,0,32.91554641723633,0,Control
300105906,5,0,TRUE,0,0,0,0,Control
300105909,2,0,TRUE,0,0,45.649295806884766,0,Control
300105909,6,0,TRUE,0,0,40.21294021606445,0,Control
300105909,5,0,TRUE,0,0,70.31507873535156,0,Control
300105909,4,0,TRUE,0,0,69.69322204589844,0,Control
300105909,3,0,TRUE,0,0,16.457773208618164,0,Control
300105910,6,4,FALSE,1,0,361.91644287109375,1,Cash
300105910,3,1,FALSE,1,0,123.43329620361328,1,Cash
300105910,2,0,FALSE,1,0,22.824647903442383,1,Cash
300105910,5,3,FALSE,1,0,96.6832275390625,1,Cash
300105910,4,2,FALSE,1,0,365.889404296875,1,Cash
300105911,5,3,FALSE,1,0,35.15753936767578,1,Cash
300105911,3,1,FALSE,1,0,37.02998733520508,1,Cash
300105911,4,2,FALSE,1,0,17.42330551147461,1,Cash
300105911,2,0,FALSE,1,0,18.259719848632813,1,Cash
300105911,6,4,FALSE,1,0,160.8517608642578,1,Cash
300105912,2,0,FALSE,0,1,82.168731689453125,1,In-kind
300105912,3,1,FALSE,0,1,86.40330505371094,1,In-kind
300105912,5,3,FALSE,0,1,149.41954040527344,1,In-kind
300105912,6,4,FALSE,0,1,160.8517608642578,1,In-kind
300105912,4,2,FALSE,0,1,174.23304748535156,1,In-kind
300107802,5,3,FALSE,0,1,35.15753936767578,1,In-kind
300107802,6,4,FALSE,0,1,24.127763748168945,1,In-kind
300107802,3,1,FALSE,0,1,49.37331771850586,1,In-kind
300107802,2,0,FALSE,0,1,61.17005920410156,1,In-kind
300107802,4,2,FALSE,0,1,52.26991271972656,1,In-kind
300107803,6,0,TRUE,0,0,0,0,Control
300107803,2,0,TRUE,0,0,41.08436584472656,0,Control
300107803,5,0,TRUE,0,0,0,0,Control
300107803,4,0,TRUE,0,0,40.07360076904297,0,Control
300107803,3,0,TRUE,0,0,9.874663352966309,0,Control
300107804,2,0,TRUE,0,0,73.03887939453125,0,Control
300107804,4,0,TRUE,0,0,139.38644409179688,0,Control
300107804,5,0,TRUE,0,0,61.525691986083984,0,Control
300107804,3,0,TRUE,0,0,41.144432067871094,0,Control
300107804,6,0,TRUE,0,0,56.29811477661133,0,Control
300107805,2,0,TRUE,0,0,36.519439697265625,0,Control
300107805,4,0,TRUE,0,0,130.67478942871094,0,Control
300107805,6,0,TRUE,0,0,96.51105499267578,0,Control
300107805,5,0,TRUE,0,0,87.89384460449219,0,Control
300107805,3,0,TRUE,0,0,98.74663543701172,0,Control
300108801,5,3,FALSE,0,1,8.789384841918945,1,In-kind
300108801,3,1,FALSE,0,1,32.91554641723633,1,In-kind
300108801,4,2,FALSE,0,1,NA,1,In-kind
300108801,2,0,FALSE,0,1,43.823326110839844,1,In-kind
300108801,6,4,FALSE,0,1,72.38328552246094,1,In-kind
300108803,4,0,TRUE,0,0,470.4292297363281,0,Control
300108803,6,0,TRUE,0,0,257.36279296875,0,Control
300108803,5,0,TRUE,0,0,351.57537841796875,0,Control
300108803,2,0,TRUE,0,0,410.84368896484375,0,Control
300108803,3,0,TRUE,0,0,246.86659240722656,0,Control
300108805,2,0,TRUE,0,0,1734.67333984375,0,Control
300108805,4,0,TRUE,0,0,182.9447021484375,0,Control
300108805,5,0,TRUE,0,0,377.94354248046875,0,Control
300108805,6,0,TRUE,0,0,402.12939453125,0,Control
300108805,3,0,TRUE,0,0,288.0110168457031,0,Control
300108807,6,0,TRUE,0,0,56.29811477661133,0,Control
300108807,2,0,TRUE,0,0,136.94789123535156,0,Control
300108807,4,0,TRUE,0,0,156.8097381591797,0,Control
300108807,5,0,TRUE,0,0,26.368152618408203,0,Control
300108807,3,0,TRUE,0,0,123.43329620361328,0,Control
300108808,5,0,TRUE,0,0,52.736305236816406,0,Control
300108808,2,0,TRUE,0,0,27.389577865600586,0,Control
300108808,6,0,TRUE,0,0,56.29811477661133,0,Control
300108808,3,0,TRUE,0,0,16.457773208618164,0,Control
300108808,4,0,TRUE,0,0,17.42330551147461,0,Control
300110202,4,0,TRUE,0,0,NA,0,Control
300110202,3,0,TRUE,0,0,NA,0,Control
300110202,6,0,TRUE,0,0,NA,0,Control
300110202,2,0,TRUE,0,0,118.68817138671875,0,Control
300110202,5,0,TRUE,0,0,NA,0,Control
300110205,2,0,FALSE,1,0,9.129859924316406,1,Cash
300110205,4,2,FALSE,1,0,26.13495635986328,1,Cash
300110205,3,1,FALSE,1,0,16.457773208618164,1,Cash
300110205,6,4,FALSE,1,0,44.23423385620117,1,Cash
300110205,5,3,FALSE,1,0,43.946922302246094,1,Cash
300111401,4,0,TRUE,0,0,87.11652374267578,0,Control
300111401,6,0,TRUE,0,0,136.72398376464844,0,Control
300111401,3,0,TRUE,0,0,98.74663543701172,0,Control
300111401,2,0,TRUE,0,0,109.55831146240234,0,Control
300111401,5,0,TRUE,0,0,NA,0,Control
300111402,4,0,TRUE,0,0,87.11652374267578,0,Control
300111402,5,0,TRUE,0,0,NA,0,Control
300111402,3,0,TRUE,0,0,65.83109283447266,0,Control
300111402,2,0,TRUE,0,0,63.90901565551758,0,Control
300111402,6,0,TRUE,0,0,72.38328552246094,0,Control
300111403,3,1,FALSE,1,0,329.15545654296875,1,Cash
300111403,4,2,FALSE,1,0,348.4660949707031,1,Cash
300111403,2,0,FALSE,1,0,273.8957824707031,1,Cash
300111403,5,3,FALSE,1,0,351.57537841796875,1,Cash
300111403,6,4,FALSE,1,0,386.0442199707031,1,Cash
300111405,3,1,FALSE,0,1,288.0110168457031,1,In-kind
