locality_identifier,household_identifier,treatment_locality,promotion_locality,eligible,enrolled,enrolled_rp,poverty_index,round,health_expenditures,age_hh,age_sp,educ_hh,educ_sp,female_hh,indigenous,hhsize,dirtfloor,bathroom,land,hospital_distance,hospital
98,345,1,1,1,1,1,55.1004638671875,0,17.96804428100586,25,21,6,4,0,0,3,1,0,0,112.76700708294369,0
98,346,1,1,1,1,1,52.009273529052734,1,12.13685131072998,28,28,0,4,0,0,4,1,0,0,112.76700708294369,0
98,346,1,1,1,1,1,52.009273529052734,0,15.6318359375,27,27,0,4,0,0,4,1,0,0,112.76700708294369,0
98,352,1,1,1,1,1,52.009273529052734,1,5.153447151184082,22,20,3,6,0,1,5,1,0,0,112.76700708294369,0
98,352,1,1,1,1,1,52.009273529052734,0,10.71419906616211,22,19,3,6,0,1,5,1,0,0,112.76700708294369,0
98,353,1,1,1,1,1,51.54559326171875,0,15.874661445617676,45,44,0,0.5,0,0,5,1,0,0,112.76700708294369,1
98,353,1,1,1,1,1,51.54559326171875,1,6.626278877258301,46,45,0,0.5,0,0,5,1,0,0,112.76700708294369,0
98,356,1,1,1,1,1,52.66615295410156,0,14.683812141418457,29,26,6,6,0,0,5,1,0,0,112.76700708294369,0
98,356,1,1,1,1,1,52.66615295410156,1,1.062110185623169,30,27,6,6,0,0,5,1,0,0,112.76700708294369,0
98,357,1,1,1,1,1,57.187015533447266,1,0.1375076323747635,56,53,1,0,0,0,6,1,0,0,112.76700708294369,0
98,357,1,1,1,1,1,57.187015533447266,0,15.434032440185547,55,52,1,0,0,0,6,1,0,0,112.76700708294369,0
98,358,1,1,1,1,1,51.350074768066406,0,13.030233383178711,39,34,0,1,0,0,6,1,0,0,112.76700708294369,0
98,358,1,1,1,1,1,51.350074768066406,1,3.202542543411255,39,34,0,1,0,0,6,1,0,0,112.76700708294369,0
98,361,1,1,1,1,1,56.99381637573242,0,15.225970268249512,24,21,6,6,0,1,3,1,0,0,112.76700708294369,0
98,361,1,1,1,1,1,56.99381637573242,1,7.702784538269043,24,22,6,6,0,1,3,1,0,0,112.76700708294369,0
98,371,1,1,1,1,1,51.39103698730469,1,0.6565791964530945,27,28,6,0,0,1,6,1,1,0,112.76700708294369,0
98,371,1,1,1,1,1,51.39103698730469,0,9.970242500305176,25,27,6,0,0,1,6,1,1,0,112.76700708294369,0
98,379,1,1,1,1,1,57.53477478027344,1,7.4980573654174805,29,25,6,3,0,0,5,1,0,0,112.76700708294369,0
98,379,1,1,1,1,1,57.53477478027344,0,14.327560424804688,27,24,6,3,0,0,5,1,0,0,112.76700708294369,0
98,381,1,1,1,1,1,57.40340042114258,1,6.139431953430176,44,40,3,4,0,0,8,0,0,0,112.76700708294369,0
98,381,1,1,1,1,1,57.40340042114258,0,13.018084526062012,43,39,3,4,0,0,8,0,0,0,112.76700708294369,0
98,382,1,1,1,1,1,57.057960510253906,1,22.66633415222168,78,41,0,2,1,1,7,0,0,1,112.76700708294369,0
98,382,1,1,1,1,1,57.057960510253906,0,14.67120361328125,77,41,0,2,1,1,7,0,0,1,112.76700708294369,0
98,383,1,1,1,1,1,44.487632751464844,0,7.143772602081299,44,42,0,0,0,1,8,1,0,1,112.76700708294369,0
98,383,1,1,1,1,1,44.487632751464844,1,2.219865083694458,45,43,0,0,0,1,8,1,0,1,112.76700708294369,0
98,384,1,1,1,1,1,42.19474411010742,1,0,48,42,0,0,0,1,7,1,0,1,112.76700708294369,0
98,384,1,1,1,1,1,42.19474411010742,0,9.349096298217773,47,41,0,0,0,1,7,1,0,1,112.76700708294369,0
98,388,1,1,1,1,1,54.75270462036133,0,13.16239070892334,38,31,3,0,0,1,5,1,0,0,112.76700708294369,0
98,388,1,1,1,1,1,54.75270462036133,1,0.660073459148407,39,32,3,0,0,1,5,1,0,0,112.76700708294369,0
98,389,1,1,1,1,1,55.409584045410156,1,4.129715919494629,34,28,2,6,0,1,6,1,1,0,112.76700708294369,0
98,389,1,1,1,1,1,55.409584045410156,0,10.761598587036133,33,27,2,6,0,1,6,1,1,0,112.76700708294369,0
98,390,1,1,1,1,1,55.795982360839844,0,13.68362808227539,52,59,0,0,0,1,5,1,0,0,112.76700708294369,0
98,390,1,1,1,1,1,55.795982360839844,1,12.122361183166504,53,60,0,0,0,1,5,1,0,0,112.76700708294369,0
98,392,1,1,1,1,1,51.15919494628906,0,13.536250114440918,34,33,2,0,0,0,6,1,0,0,112.76700708294369,0
98,392,1,1,1,1,1,51.15919494628906,1,3.963524103164673,35,35,2,0,0,0,6,1,0,0,112.76700708294369,0
98,395,1,1,1,1,1,52.89799118041992,1,4.826765060424805,26,23,5,0,0,1,5,1,0,0,112.76700708294369,0
98,395,1,1,1,1,1,52.89799118041992,0,11.298955917358398,25,22,5,0,0,1,5,1,0,0,112.76700708294369,0
98,397,1,1,1,1,1,54.1731071472168,0,9.3253936767578125,30,29,0,2,0,1,6,1,0,0,112.76700708294369,1
98,397,1,1,1,1,1,54.1731071472168,1,11.009316444396973,31,30,0,2,0,1,6,1,0,0,112.76700708294369,0
98,402,1,1,1,1,1,53.091190338134766,0,12.218827247619629,30,27,4,3,0,1,5,1,0,0,112.76700708294369,0
98,402,1,1,1,1,1,53.091190338134766,1,8.358721733093262,31,28,4,3,0,1,5,1,0,0,112.76700708294369,0
98,403,1,1,1,1,1,56.2078857421875,0,7.924106121063232,54,44,0,0,0,1,8,1,0,2,112.76700708294369,0
98,403,1,1,1,1,1,56.2078857421875,1,1.4046547412872314,55,45,0,0,0,1,8,1,0,2,112.76700708294369,0
98,408,1,1,1,1,1,51.46831512451172,1,0,29,27,0,0.5,0,1,6,1,0,0,112.76700708294369,0
98,408,1,1,1,1,1,51.46831512451172,0,9.07154369354248,29,27,0,0.5,0,1,6,1,0,0,112.76700708294369,0
98,410,1,1,1,1,1,55.95054244995117,1,2.047722101211548,26,25,6,0,0,0,3,1,1,0,112.76700708294369,0
98,410,1,1,1,1,1,55.95054244995117,0,18.53127098083496,25,24,6,0,0,0,3,1,1,0,112.76700708294369,0
98,411,1,1,1,1,1,48.145286560058594,0,9.454793930053711,39,37,4,0,0,1,7,1,0,0,112.76700708294369,0
98,411,1,1,1,1,1,48.145286560058594,1,0,40,38,4,0,0,1,7,1,0,0,112.76700708294369,0
98,412,1,1,1,1,1,56.143741607666016,0,13.362910270690918,23,18,6,4,0,0,5,1,0,0,112.76700708294369,0
98,412,1,1,1,1,1,56.143741607666016,1,0.3688432574272156,24,19,6,4,0,0,5,1,0,0,112.76700708294369,0
98,413,1,1,1,1,0,54.404945373535156,0,20.136690139770508,60,60,0,0,0,1,2,1,0,0,112.76700708294369,0
98,413,1,1,1,1,0,54.404945373535156,1,0.8656370043754578,61,61,0,0,0,1,2,1,0,0,112.76700708294369,0
98,419,1,1,1,1,1,56.63059997558594,1,14.318568229675293,81,71,0,0,0,1,8,1,0,1,112.76700708294369,0
98,419,1,1,1,1,1,56.63059997558594,0,7.843222141265869,80,70,0,0,0,1,8,1,0,1,112.76700708294369,0
98,422,1,1,1,1,1,53.323028564453125,1,22.9255313873291,66,64,0,0,0,1,2,1,0,1,112.76700708294369,0
98,422,1,1,1,1,1,53.323028564453125,0,20.372713088989258,65,63,0,0,0,1,2,1,0,1,112.76700708294369,0
98,424,1,1,1,1,1,51.73879623413086,1,0,29,27,3,0,0,1,5,1,0,0,112.76700708294369,0
98,424,1,1,1,1,1,51.73879623413086,0,12.00838851928711,28,27,3,0,0,1,5,1,0,0,112.76700708294369,0
98,433,1,1,1,1,1,54.791343688964844,0,12.787549018859863,70,68,0,0,0,1,6,1,0,5,112.76700708294369,0
98,433,1,1,1,1,1,54.791343688964844,1,1.9443752765655518,71,69,0,0,0,1,6,1,0,5,112.76700708294369,0
98,435,1,1,1,1,1,47.83616638183594,0,12.022612571716309,48,32,3,0,0,1,6,1,0,1,112.76700708294369,0
98,435,1,1,1,1,1,47.83616638183594,1,2.4024441242218018,49,33,3,0,0,1,6,1,0,1,112.76700708294369,0
98,437,1,1,1,1,1,53.65765380859375,0,9.578137397766113,42,40,0,0,0,0,8,1,0,1,112.76700708294369,0
98,437,1,1,1,1,1,53.65765380859375,1,5.440030097961426,43,42,0,0,0,0,8,1,0,1,112.76700708294369,0
98,445,1,1,1,1,1,51.58423614501953,1,7.153399467468262,40,36,3,0,0,1,9,0,0,1,112.76700708294369,0
98,445,1,1,1,1,1,51.58423614501953,0,8.030845642089844,39,35,3,0,0,1,9,0,0,1,112.76700708294369,0
98,450,1,1,1,1,0,48.29984664916992,1,3.1858789920806885,35,35,0,2,0,0,7,1,0,1,112.76700708294369,0
98,450,1,1,1,1,0,48.29984664916992,0,10.701504707336426,34,33,0,2,0,0,7,1,0,1,112.76700708294369,0
98,455,1,1,1,1,1,45.78825378417969,1,5.844578742980957,50,36,2,0,0,0,7,1,0,1,112.76700708294369,0
98,455,1,1,1,1,1,45.78825378417969,0,12.825631141662598,49,35,2,0,0,0,7,1,0,1,112.76700708294369,0
98,459,1,1,1,1,1,52.009273529052734,0,14.13333511352539,28,28,3,0,0,1,4,1,0,0,112.76700708294369,0
98,459,1,1,1,1,1,52.009273529052734,1,8.826260566711426,29,29,3,0,0,1,4,1,0,0,112.76700708294369,0
98,461,1,1,1,1,1,55.28052520751953,1,2.52870774269104,43,40,0,0,0,1,7,1,0,0,112.76700708294369,0
98,461,1,1,1,1,1,55.28052520751953,0,8.704078674316406,41,39,0,0,0,1,7,1,0,0,112.76700708294369,0
98,467,1,1,1,1,1,51.15919494628906,0,10.622278213500977,32,31,2,2,0,1,6,1,0,0,112.76700708294369,0
98,467,1,1,1,1,1,51.15919494628906,1,0,33,32,2,2,0,1,6,1,0,0,112.76700708294369,0
98,468,1,1,1,1,1,52.16383361816406,0,15.851693153381348,43,36,3,0,0,1,4,1,0,0,112.76700708294369,0
98,468,1,1,1,1,1,52.16383361816406,1,1.3153555393218994,44,37,3,0,0,1,4,1,0,0,112.76700708294369,0
98,469,1,1,1,1,1,52.31839370727539,0,11.931282997131348,26,26,4,2,0,1,5,1,0,1,112.76700708294369,0
98,469,1,1,1,1,1,52.31839370727539,1,1.0817511081695557,28,28,4,2,0,1,5,1,0,1,112.76700708294369,1
98,470,1,1,1,1,1,48.995361328125,0,18.144311904907227,60,50,0,0,0,1,3,1,0,0,112.76700708294369,0
98,470,1,1,1,1,1,48.995361328125,1,1.581885576248169,60,50,0,0,0,1,3,1,0,0,112.76700708294369,0
98,471,1,1,1,1,1,52.31839370727539,0,10.318872451782227,38,41,3,2,0,1,8,1,0,0,112.76700708294369,0
98,471,1,1,1,1,1,52.31839370727539,1,0,39,41,3,2,0,1,8,1,0,0,112.76700708294369,0
106,473,1,1,1,1,1,55.58964538574219,1,4.980256080627441,71,68,1,0,0,0,7,1,0,1,109.35890646308255,0
106,473,1,1,1,1,1,55.58964538574219,0,13.660987854003906,70,67,1,0,0,0,7,1,0,1,109.35890646308255,0
106,474,1,1,1,1,1,51.54559326171875,0,12.847005844116211,38,36,6,2,0,0,8,0,1,0,109.35890646308255,0
106,474,1,1,1,1,1,51.54559326171875,1,9.685078620910645,39,37,6,2,0,0,8,0,1,0,109.35890646308255,0
106,476,1,1,1,1,1,54.01854705810547,1,21.437992095947266,40,36,6,4,0,0,8,1,0,0,109.35890646308255,0
106,476,1,1,1,1,1,54.01854705810547,0,9.88198471069336,38,35,6,4,0,0,8,1,0,0,109.35890646308255,0
106,483,1,1,1,1,1,56.605098724365234,1,8.31067180633545,56,37,0,0,0,0,4,1,0,1,109.35890646308255,0
106,483,1,1,1,1,1,56.605098724365234,0,18.337955474853516,55,36,0,0,0,0,4,1,0,1,109.35890646308255,1
106,488,1,1,1,1,1,51.777435302734375,0,14.523059844970703,34,35,1,1,0,0,7,0,1,0,109.35890646308255,0
106,488,1,1,1,1,1,51.777435302734375,1,14.214011192321777,35,36,1,1,0,0,7,0,1,0,109.35890646308255,0
106,490,1,1,1,1,1,57.70247268676758,1,4.020692825317383,42,44,0,1,0,0,8,0,0,0,109.35890646308255,0
106,490,1,1,1,1,1,57.70247268676758,0,12.03299617767334,41,43,0,1,0,0,8,0,0,0,109.35890646308255,0
106,491,1,1,1,1,1,56.25965881347656,1,6.781782150268555,35,35,16,2,0,0,8,0,1,0,109.35890646308255,0
106,491,1,1,1,1,1,56.25965881347656,0,16.363140106201172,34,34,16,2,0,0,8,0,1,0,109.35890646308255,0
106,495,1,1,1,1,1,54.098915100097656,0,16.040618896484375,38,35,2,5,0,0,5,1,0,0,109.35890646308255,0
106,495,1,1,1,1,1,54.098915100097656,1,8.555493354797363,39,36,2,5,0,0,5,1,0,0,109.35890646308255,0
106,497,1,1,1,1,1,52.88485336303711,1,7.073328971862793,50,48,2,2,0,0,7,1,0,0,109.35890646308255,0
106,497,1,1,1,1,1,52.88485336303711,0,13.063883781433105,49,47,2,2,0,0,7,1,0,0,109.35890646308255,0
106,502,1,1,1,1,1,51.62287521362305,1,13.588082313537598,48,47,1,1,0,0,5,1,0,0,109.35890646308255,0
106,502,1,1,1,1,1,51.62287521362305,0,17.0390567779541,47,46,1,1,0,0,5,1,0,0,109.35890646308255,0
106,504,1,1,1,1,1,57.54791259765625,1,0,41,39,1,2,0,0,8,1,0,0,109.35890646308255,0
106,504,1,1,1,1,1,57.54791259765625,0,10.172420501708984,40,38,1,2,0,0,8,1,0,0,109.35890646308255,0
106,505,1,1,1,1,1,52.70479202270508,1,4.438510894775391,65,62,0,0,0,0,5,1,0,0,109.35890646308255,0
106,505,1,1,1,1,1,52.70479202270508,0,16.697404861450195,64,61,0,0,0,0,5,1,0,0,109.35890646308255,0
107,510,0,0,1,0,0,49.14992141723633,1,16.89303970336914,35,36,1,3,0,0,5,1,1,1,103.7543721140335,0
107,510,0,0,1,0,0,49.14992141723633,0,16.167531967163086,34,35,1,3,0,0,5,1,1,1,103.7543721140335,0
107,511,0,0,1,0,0,52.241111755371094,1,40.49397277832031,36,28,1,4,0,0,5,1,0,1,103.7543721140335,0
107,511,0,0,1,0,0,52.241111755371094,0,15.434383392333984,35,27,1,4,0,0,5,1,0,1,103.7543721140335,0
107,512,0,0,1,0,0,57.26429748535156,1,31.949729919433594,25,25,6,6,0,0,4,1,0,3,103.7543721140335,0
107,512,0,0,1,0,0,57.26429748535156,0,16.56711196899414,24,24,6,6,0,0,4,1,0,3,103.7543721140335,0
107,515,0,0,1,0,0,48.68624496459961,0,13.594406127929688,40,35,0,0,0,0,6,1,1,1,103.7543721140335,0
107,515,0,0,1,0,0,48.68624496459961,1,14.205312728881836,41,36,0,0,0,0,6,1,1,1,103.7543721140335,0
107,519,0,0,1,0,0,57.03322982788086,1,11.94797134399414,38,37,0.5,2,0,0,8,1,1,1,103.7543721140335,0
107,519,0,0,1,0,0,57.03322982788086,0,9.325201034545898,37,36,0.5,2,0,0,8,1,1,1,103.7543721140335,0
107,521,0,0,1,0,0,53.63214874267578,0,26.17166519165039,50,41,0,2,1,0,1,1,0,0,103.7543721140335,0
107,521,0,0,1,0,0,53.63214874267578,1,15.259408950805664,50,41,0,2,1,0,1,1,0,0,103.7543721140335,0
107,526,0,0,1,0,0,56.124420166015625,0,10.590072631835938,65,62,0,0,0,1,7,1,1,2,103.7543721140335,0
107,526,0,0,1,0,0,56.124420166015625,1,20.48422622680664,66,63,0,0,0,1,7,1,1,2,103.7543721140335,0
107,527,0,0,1,0,0,54.25038528442383,0,13.366312026977539,58,54,2,0,0,1,6,1,1,1,103.7543721140335,0
107,527,0,0,1,0,0,54.25038528442383,1,26.406843185424805,59,55,2,0,0,1,6,1,1,1,103.7543721140335,0
107,530,0,0,1,0,0,52.820709228515625,1,28.411121368408203,37,32,1,1,0,0,5,1,0,1,103.7543721140335,0
107,530,0,0,1,0,0,52.820709228515625,0,15.849260330200195,36,32,1,1,0,0,5,1,0,1,103.7543721140335,0
107,531,0,0,1,0,0,55.48686218261719,1,24.984628677368164,35,25,3,6,0,0,4,1,0,1,103.7543721140335,0
107,531,0,0,1,0,0,55.48686218261719,0,17.168935775756836,34,24,3,6,0,0,4,1,0,1,103.7543721140335,0
107,532,0,0,1,0,0,48.76352310180664,1,9.648073196411133,35,33,2,2,0,0,7,1,1,1,103.7543721140335,0
107,532,0,0,1,0,0,48.76352310180664,0,12.039639472961426,35,33,2,2,0,0,7,1,1,1,103.7543721140335,0
107,533,0,0,1,0,0,57.32611846923828,1,15.05044174194336,47,41,3,2,0,0,8,1,1,1,103.7543721140335,1
107,533,0,0,1,0,0,57.32611846923828,0,11.10714054107666,46,40,3,2,0,0,8,1,1,1,103.7543721140335,0
107,536,0,0,1,0,0,50.85007858276367,1,24.2868595123291,33,29,11,0,0,0,8,1,1,1,103.7543721140335,0
107,536,0,0,1,0,0,50.85007858276367,0,13.425086975097656,33,28,11,0,0,0,8,1,1,1,103.7543721140335,0
107,537,0,0,1,0,0,53.37480545043945,1,30.593284606933594,44,36,0,0,0,1,8,1,1,3,103.7543721140335,0
107,537,0,0,1,0,0,53.37480545043945,0,7.429747581481934,43,35,0,0,0,1,8,1,1,3,103.7543721140335,0
107,538,0,0,1,0,0,55.02318572998047,0,13.713443756103516,35,32,5,4,0,0,6,1,0,1,103.7543721140335,0
107,538,0,0,1,0,0,55.02318572998047,1,14.896927833557129,36,34,5,4,0,0,6,1,0,1,103.7543721140335,0
107,539,0,0,1,0,0,54.0958251953125,0,19.43981170654297,50,52,1,0,0,0,4,1,0,1,103.7543721140335,1
107,539,0,0,1,0,0,54.0958251953125,1,17.86505889892578,51,53,1,0,0,0,4,1,0,1,103.7543721140335,0
107,540,0,0,1,0,0,49.0726432800293,1,10.787917137145996,42,36,1,1,0,0,7,1,0,1,103.7543721140335,0
107,540,0,0,1,0,0,49.0726432800293,0,12.340578079223633,41,36,1,1,0,0,7,1,0,1,103.7543721140335,0
107,541,0,0,1,0,0,55.17774200439453,0,18.92178726196289,24,41,6,2,1,0,4,1,0,0,103.7543721140335,0
107,541,0,0,1,0,0,55.17774200439453,1,22.795486450195313,25,41,6,2,1,0,4,1,0,0,103.7543721140335,0
143,544,1,1,1,1,1,55.622100830078125,0,16.18424415588379,72,41,0,2,1,1,5,1,0,1,106.12532408576968,0
143,544,1,1,1,1,1,55.622100830078125,1,8.756876945495605,73,41,0,2,1,1,5,1,0,1,106.12532408576968,0
143,545,1,1,1,1,1,49.0726432800293,0,13.172526359558105,29,26,2,6,0,0,7,0,0,0,106.12532408576968,0
143,545,1,1,1,1,1,49.0726432800293,1,0.9467403292655945,30,27,2,6,0,0,7,0,0,0,106.12532408576968,0
143,546,1,1,1,1,1,57.341575622558594,0,10.496993064880371,55,48,0,0,0,0,8,1,0,1,106.12532408576968,0
143,546,1,1,1,1,1,57.341575622558594,1,3.168116807937622,56,49,0,0,0,0,8,1,0,1,106.12532408576968,0
143,551,1,1,1,1,1,55.641422271728516,1,4.421150207519531,63,64,4,0,0,0,9,0,0,9,106.12532408576968,0
143,551,1,1,1,1,1,55.641422271728516,0,13.610600471496582,62,63,4,0,0,0,9,0,0,9,106.12532408576968,0
143,552,1,1,1,1,1,55.02318572998047,1,0.9558345675468445,60,61,0,0,0,1,4,1,0,1,106.12532408576968,0
143,552,1,1,1,1,1,55.02318572998047,0,16.182435989379883,59,60,0,0,0,1,4,1,0,1,106.12532408576968,1
143,555,1,1,1,1,1,54.68315124511719,0,14.301292419433594,49,47,0,0,0,0,6,1,0,1,106.12532408576968,0
143,555,1,1,1,1,1,54.68315124511719,1,6.987488746643066,50,48,0,0,0,0,6,1,0,1,106.12532408576968,0
143,556,1,1,1,1,1,52.27202606201172,1,1.0962564945220947,61,61,0,0,0,0,9,1,1,1,106.12532408576968,0
143,556,1,1,1,1,1,52.27202606201172,0,8.906584739685059,60,60,0,0,0,0,9,1,1,1,106.12532408576968,0
143,557,1,1,1,1,1,54.327667236328125,0,18.547794342041016,29,23,6,5,0,0,3,1,0,0,106.12532408576968,0
143,557,1,1,1,1,1,54.327667236328125,1,17.65077781677246,30,24,6,5,0,0,3,1,0,0,106.12532408576968,0
143,558,1,1,1,1,1,55.78052520751953,0,12.462323188781738,41,41,3,2,1,0,8,1,0,1,106.12532408576968,0
143,558,1,1,1,1,1,55.78052520751953,1,4.893014907836914,42,41,3,2,1,0,8,1,0,1,106.12532408576968,0
143,559,1,1,1,1,1,55.17774200439453,1,6.492956161499023,60,59,0,0,0,0,5,1,0,1,106.12532408576968,0
143,559,1,1,1,1,1,55.17774200439453,0,16.800029754638672,59,58,0,0,0,0,5,1,0,1,106.12532408576968,0
143,560,1,1,1,1,1,56.33694076538086,1,0.5705787539482117,32,29,6,6,0,0,4,1,0,1,106.12532408576968,0
143,560,1,1,1,1,1,56.33694076538086,0,17.184152603149414,31,27,6,6,0,0,4,1,0,1,106.12532408576968,0
143,563,1,1,1,1,1,49.92272186279297,0,14.631919860839844,46,45,0,0,0,0,7,0,0,1,106.12532408576968,0
143,563,1,1,1,1,1,49.92272186279297,1,5.141593933105469,47,46,0,0,0,0,7,0,0,1,106.12532408576968,0
143,576,1,1,1,1,1,53.70942687988281,0,20.99228858947754,68,64,0,2,0,0,3,1,0,1,106.12532408576968,0
143,576,1,1,1,1,1,53.70942687988281,1,7.68991756439209,69,65,0,2,0,0,3,1,0,1,106.12532408576968,0
143,577,1,1,1,1,0,43.58578109741211,0,8.487792015075684,43,34,3,0,0,0,9,1,0,2,106.12532408576968,0
143,577,1,1,1,1,0,43.58578109741211,1,0,44,35,3,0,0,0,9,1,0,2,106.12532408576968,0
143,581,1,1,1,1,1,55.71870040893555,1,5.81173038482666,34,30,0,0,0,0,5,0,1,0,106.12532408576968,0
143,581,1,1,1,1,1,55.71870040893555,0,17.18723487854004,33,29,0,0,0,0,5,0,1,0,106.12532408576968,0
143,583,1,1,1,1,1,51.777435302734375,0,12.297557830810547,41,38,3,3,0,0,7,1,0,0,106.12532408576968,1
143,583,1,1,1,1,1,51.777435302734375,1,7.147997856140137,42,39,3,3,0,0,7,1,0,0,106.12532408576968,0
143,585,1,1,1,1,1,49.38176345825195,1,4.073922157287598,38,29,6,4,0,0,6,1,1,0,106.12532408576968,0
143,585,1,1,1,1,1,49.38176345825195,0,13.805336952209473,37,28,6,4,0,0,6,1,1,0,106.12532408576968,0
143,588,1,1,1,1,1,56.704017639160156,0,19.281972885131836,55,54,0,0,0,0,5,0,0,1,106.12532408576968,0
143,588,1,1,1,1,1,56.704017639160156,1,9.174626350402832,56,55,0,0,0,0,5,0,0,1,106.12532408576968,0
143,590,1,1,1,1,1,57.22565841674805,1,5.327947616577148,22,24,5,6,0,0,5,0,0,0,106.12532408576968,0
143,590,1,1,1,1,1,57.22565841674805,0,16.19361114501953,21,23,5,6,0,0,5,0,0,0,106.12532408576968,0
143,592,1,1,1,1,1,54.057186126708984,0,14.780795097351074,32,86,3,0,0,0,5,1,0,2,106.12532408576968,0
143,592,1,1,1,1,1,54.057186126708984,1,4.8079833984375,32,87,3,0,0,0,5,1,0,2,106.12532408576968,0
143,594,1,1,1,1,1,54.98454284667969,1,0.1447565108537674,38,36,6,4,0,0,7,1,0,0,106.12532408576968,0
143,594,1,1,1,1,1,54.98454284667969,0,11.934863090515137,38,35,6,4,0,0,7,1,0,0,106.12532408576968,0
143,595,1,1,1,1,1,52.89026641845703,1,0.8982364535331726,40,38,3,4,0,0,9,1,0,1,106.12532408576968,0
143,595,1,1,1,1,1,52.89026641845703,0,8.259065628051758,40,37,3,4,0,0,9,1,0,1,106.12532408576968,0
143,596,1,1,1,1,1,55.10123825073242,0,21.496578216552734,70,41,2.839874744415283,2,1,0,6,1,0,0,106.12532408576968,0
143,596,1,1,1,1,1,55.10123825073242,1,1.3825514316558838,71,41,2.839874744415283,2,1,0,6,1,0,0,106.12532408576968,0
143,597,1,1,1,1,1,52.62751007080078,0,10.914709091186523,48,39,3,2,0,0,8,1,0,1,106.12532408576968,0
143,597,1,1,1,1,1,52.62751007080078,1,0,49,40,3,2,0,0,8,1,0,1,106.12532408576968,1
143,598,1,1,1,1,1,55.56414031982422,1,10.798783302307129,26,25,6,6,0,0,5,0,0,1,106.12532408576968,0
143,598,1,1,1,1,1,55.56414031982422,0,16.898761749267578,25,24,6,6,0,0,5,0,0,1,106.12532408576968,0
143,599,1,1,1,1,1,56.49150085449219,0,11.329327583312988,55,53,3,0,0,0,8,1,0,0,106.12532408576968,0
143,599,1,1,1,1,1,56.49150085449219,1,6.864073753356934,56,54,3,0,0,0,8,1,0,0,106.12532408576968,0
143,600,1,1,1,1,1,57.52164077758789,0,8.282429695129395,28,22,3,6,0,0,8,1,0,1,106.12532408576968,0
143,600,1,1,1,1,1,57.52164077758789,1,8.54162883758545,29,23,3,6,0,0,8,1,0,1,106.12532408576968,0
143,604,1,1,1,1,1,56.99381637573242,0,15.895151138305664,18,18,0,0,0,0,3,1,0,0,106.12532408576968,0
143,604,1,1,1,1,1,56.99381637573242,1,6.938624382019043,19,18,0,0,0,0,3,1,0,0,106.12532408576968,0
180,608,0,1,1,0,0,46.13601303100586,0,11.725340843200684,39,39,4,0,0,1,6,1,0,1,119.02243082331745,0
180,608,0,1,1,0,0,46.13601303100586,1,14.250882148742676,41,41,4,0,0,1,6,1,0,1,119.02243082331745,0
180,609,0,1,1,0,0,51.65919494628906,0,9.30570125579834,19,17,0,0,0,1,5,1,0,1,119.02243082331745,0
180,609,0,1,1,0,0,51.65919494628906,1,15.320711135864258,20,18,0,0,0,1,5,1,0,1,119.02243082331745,1
180,612,0,1,1,0,0,57.49613571166992,1,13.84873104095459,68,40,0,0,0,1,6,0,0,3,119.02243082331745,0
180,612,0,1,1,0,0,57.49613571166992,0,14.98013687133789,67,39,0,0,0,1,6,0,0,3,119.02243082331745,0
180,614,0,1,1,0,0,56.49150085449219,1,11.455252647399902,40,48,0,0,0,1,4,1,0,2,119.02243082331745,0
180,614,0,1,1,0,0,56.49150085449219,0,15.256735801696777,39,47,0,0,0,1,4,1,0,2,119.02243082331745,0
180,616,0,1,1,0,0,46.754249572753906,0,14.77037239074707,19,23,4,0,0,1,3,1,0,0,119.02243082331745,0
180,616,0,1,1,0,0,46.754249572753906,1,16.36269760131836,20,24,4,0,0,1,3,1,0,0,119.02243082331745,0
180,617,0,1,1,0,0,46.59968948364258,0,9.233197212219238,31,25,1,5,0,1,8,0,1,2,119.02243082331745,0
180,617,0,1,1,0,0,46.59968948364258,1,11.534785270690918,31,26,1,5,0,1,8,0,1,2,119.02243082331745,0
180,619,0,1,1,0,0,55.306800842285156,1,32.36650466918945,42,40,0,0,0,1,5,0,0,2,119.02243082331745,0
180,619,0,1,1,0,0,55.306800842285156,0,15.648415565490723,40,39,0,0,0,1,5,0,0,2,119.02243082331745,0
180,620,0,1,1,0,0,53.0656852722168,1,13.028654098510742,49,48,2,0,0,0,8,0,1,3,119.02243082331745,0
180,620,0,1,1,0,0,53.0656852722168,0,14.409439086914063,49,47,2,0,0,0,8,0,1,3,119.02243082331745,0
180,621,0,1,1,0,0,46.754249572753906,1,15.455718994140625,21,19,3,0,0,1,3,1,1,0,119.02243082331745,0
180,621,0,1,1,0,0,46.754249572753906,0,14.748917579650879,20,18,3,0,0,1,3,1,1,0,119.02243082331745,0
180,622,0,1,1,0,0,56.41421890258789,0,17.572628021240234,19,21,4,5,0,1,3,0,0,2,119.02243082331745,0
180,622,0,1,1,0,0,56.41421890258789,1,18.979251861572266,19,21,4,5,0,1,3,0,0,2,119.02243082331745,0
180,623,0,1,1,0,0,56.41421890258789,1,12.06968879699707,20,21,4,4,0,1,3,0,1,1,119.02243082331745,0
180,623,0,1,1,0,0,56.41421890258789,0,17.499452590942383,18,20,4,4,0,1,3,0,1,1,119.02243082331745,0
180,624,0,1,1,0,0,51.9319953918457,0,15.957765579223633,19,24,4,4,0,0,4,1,1,1,119.02243082331745,0
